"ITTER107","Territorio","TIPO_DATO4","Tipo dato","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"111051","Ortacesus","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.44,,
"111051","Ortacesus","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"111051","Ortacesus","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"111052","Pabillonis","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",11.03,,
"111052","Pabillonis","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",7.64,,
"111052","Pabillonis","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",7.55,,
"111053","Pauli Arbarei","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"111053","Pauli Arbarei","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"111053","Pauli Arbarei","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"111054","Perdaxius","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.08,,
"111054","Perdaxius","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.04,,
"111054","Perdaxius","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.01,,
"111055","Pimentel","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"111055","Pimentel","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"111055","Pimentel","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"111056","Piscinas","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.28,,
"111056","Piscinas","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.15,,
"111056","Piscinas","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.02,,
"111057","Portoscuso","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",3.84,,
"111057","Portoscuso","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",3.05,,
"111057","Portoscuso","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",2.92,,
"111058","Sadali","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",1.28,,
"111058","Sadali","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.01,,
"111058","Sadali","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.01,,
"111059","Samassi","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",13.57,,
"111059","Samassi","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",5.15,,
"111059","Samassi","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",2.42,,
"111060","Samatzai","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",2.59,,
"111060","Samatzai","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"111060","Samatzai","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"111061","San Basilio","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"111061","San Basilio","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"111061","San Basilio","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"111062","San Gavino Monreale","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",15.44,,
"111062","San Gavino Monreale","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",9.12,,
"111062","San Gavino Monreale","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",8.7,,
"111063","San Giovanni Suergiu","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",34.38,,
"111063","San Giovanni Suergiu","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",8.51,,
"111063","San Giovanni Suergiu","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",1.76,,
"047024","San Marcello Piteglio","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",2.85,,
"047024","San Marcello Piteglio","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",2.85,,
"047024","San Marcello Piteglio","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",1.48,,
"111064","San Nicolò Gerrei","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",2.01,,
"111064","San Nicolò Gerrei","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",1.32,,
"111064","San Nicolò Gerrei","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",1.17,,
"111065","San Sperate","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",9.67,,
"111065","San Sperate","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.95,,
"111065","San Sperate","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.77,,
"090092","San Teodoro","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",10.18,,
"090092","San Teodoro","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",9.58,,
"090092","San Teodoro","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",8.35,,
"111066","San Vito","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",19.11,,
"111066","San Vito","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",9.32,,
"111066","San Vito","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",6.71,,
"111067","Sanluri","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",11.88,,
"111067","Sanluri","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",11.85,,
"111067","Sanluri","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",10.92,,
"111068","Santadi","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.25,,
"111068","Santadi","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.14,,
"111068","Santadi","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.02,,
"111069","Sant'Andrea Frius","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.01,,
"111069","Sant'Andrea Frius","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"111069","Sant'Andrea Frius","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"111070","Sant'Anna Arresi","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.24,,
"111070","Sant'Anna Arresi","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.14,,
"111070","Sant'Anna Arresi","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.04,,
"111071","Sant'Antioco","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",4.14,,
"111071","Sant'Antioco","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",2.27,,
"111071","Sant'Antioco","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.67,,
"111072","Sardara","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.14,,
"111072","Sardara","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.11,,
"111072","Sardara","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.11,,
"111073","Segariu","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",2.68,,
"111073","Segariu","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.51,,
"111073","Segariu","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.37,,
"111074","Selegas","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"111074","Selegas","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"111074","Selegas","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"111075","Senorbì","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",4.81,,
"111075","Senorbì","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"111075","Senorbì","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"111076","Serdiana","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",2.06,,
"111076","Serdiana","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.53,,
"111076","Serdiana","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.46,,
"111077","Serramanna","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",36.43,,
"111077","Serramanna","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",10.28,,
"111077","Serramanna","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",3.35,,
"111078","Serrenti","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",4.42,,
"111078","Serrenti","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",1.23,,
"111078","Serrenti","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.82,,
"111079","Serri","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.12,,
"111079","Serri","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"111079","Serri","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"111080","Setzu","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"111080","Setzu","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"111080","Setzu","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"111081","Seui","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",1.4,,
"111081","Seui","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.4,,
"111081","Seui","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.4,,
"111082","Seulo","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.99,,
"111082","Seulo","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"111082","Seulo","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"111083","Siddi","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"111083","Siddi","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"111083","Siddi","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"111084","Siliqua","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",30.61,,
"111084","Siliqua","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",9,,
"111084","Siliqua","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",2.67,,
"111085","Silius","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.61,,
"111085","Silius","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.03,,
"111085","Silius","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.02,,
"111086","Siurgus Donigala","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",3.62,,
"111086","Siurgus Donigala","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.23,,
"111086","Siurgus Donigala","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.19,,
"111087","Soleminis","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"111087","Soleminis","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"111087","Soleminis","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"111088","Suelli","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"111088","Suelli","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"111088","Suelli","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"038028","Terre del Reno","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",51.03,,
"038028","Terre del Reno","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",51.03,,
"038028","Terre del Reno","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",34.85,,
"041070","Terre Roveresche","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",,"u","dato indisponibile o incerto (vedasi metadati di dataset)"
"041070","Terre Roveresche","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.25,,
"041070","Terre Roveresche","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",,"u","dato indisponibile o incerto (vedasi metadati di dataset)"
"111089","Teulada","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",3.67,,
"111089","Teulada","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.03,,
"111089","Teulada","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"111090","Tratalias","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",1.16,,
"111090","Tratalias","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.74,,
"111090","Tratalias","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.37,,
"111091","Tuili","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.15,,
"111091","Tuili","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.15,,
"111091","Tuili","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"111092","Turri","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"111092","Turri","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"111092","Turri","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"111093","Ussana","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",6.19,,
"111093","Ussana","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.19,,
"111093","Ussana","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.02,,
"111094","Ussaramanna","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"111094","Ussaramanna","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"111094","Ussaramanna","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"043058","Valfornace","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",,"u","dato indisponibile o incerto (vedasi metadati di dataset)"
"043058","Valfornace","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.96,,
"043058","Valfornace","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",,"u","dato indisponibile o incerto (vedasi metadati di dataset)"
"111095","Vallermosa","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.27,,
"111095","Vallermosa","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.24,,
"111095","Vallermosa","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.17,,
"111096","Villacidro","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",43.1,,
"111096","Villacidro","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",35.42,,
"111096","Villacidro","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",35.39,,
"111097","Villamar","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",10.22,,
"111097","Villamar","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",2.69,,
"111097","Villamar","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",1.9,,
"111098","Villamassargia","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",14.79,,
"111098","Villamassargia","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",7.02,,
"111098","Villamassargia","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",4.08,,
"111099","Villanova Tulo","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.62,,
"111099","Villanova Tulo","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"111099","Villanova Tulo","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"111100","Villanovaforru","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.16,,
"111100","Villanovaforru","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.15,,
"111100","Villanovaforru","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.14,,
"111101","Villanovafranca","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.92,,
"111101","Villanovafranca","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.64,,
"111101","Villanovafranca","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.54,,
"111102","Villaperuccio","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"111102","Villaperuccio","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"111102","Villaperuccio","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"111103","Villaputzu","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",19.88,,
"111103","Villaputzu","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",16.6,,
"111103","Villaputzu","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",13.79,,
"111104","Villasalto","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",2.31,,
"111104","Villasalto","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",1.7,,
"111104","Villasalto","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",1.53,,
"111105","Villasimius","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",4.34,,
"111105","Villasimius","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",2.91,,
"111105","Villasimius","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",2.46,,
"111106","Villasor","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",41.09,,
"111106","Villasor","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",14.68,,
"111106","Villasor","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",10.26,,
"111107","Villaspeciosa","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",12.29,,
